,file,label
15432,S007C002P007R001A047,46
15433,S007C002P007R001A048,47
15434,S007C002P007R001A049,48
15435,S007C002P007R002A001,0
15436,S007C002P007R002A002,1
15437,S007C002P007R002A003,2
15438,S007C002P007R002A004,3
15439,S007C002P007R002A005,4
15440,S007C002P007R002A006,5
15441,S007C002P007R002A007,6
15442,S007C002P007R002A008,7
15443,S007C002P007R002A009,8
15444,S007C002P007R002A010,9
15445,S007C002P007R002A011,10
15446,S007C002P007R002A012,11
15447,S007C002P007R002A013,12
15448,S007C002P007R002A014,13
15449,S007C002P007R002A015,14
15450,S007C002P007R002A016,15
15451,S007C002P007R002A017,16
15452,S007C002P007R002A018,17
15453,S007C002P007R002A019,18
15454,S007C002P007R002A020,19
15455,S007C002P007R002A021,20
15456,S007C002P007R002A022,21
15457,S007C002P007R002A023,22
15458,S007C002P007R002A024,23
15459,S007C002P007R002A025,24
15460,S007C002P007R002A026,25
15461,S007C002P007R002A027,26
15462,S007C002P007R002A028,27
15463,S007C002P007R002A029,28
15464,S007C002P007R002A030,29
15465,S007C002P007R002A031,30
15466,S007C002P007R002A032,31
15467,S007C002P007R002A033,32
15468,S007C002P007R002A034,33
15469,S007C002P007R002A035,34
15470,S007C002P007R002A036,35
15471,S007C002P007R002A037,36
15472,S007C002P007R002A038,37
15473,S007C002P007R002A039,38
15474,S007C002P007R002A040,39
15475,S007C002P007R002A041,40
15476,S007C002P007R002A042,41
15477,S007C002P007R002A043,42
15478,S007C002P007R002A044,43
15479,S007C002P007R002A045,44
15480,S007C002P007R002A046,45
15481,S007C002P007R002A047,46
15482,S007C002P007R002A048,47
15483,S007C002P007R002A049,48
15484,S007C002P008R001A001,0
15485,S007C002P008R001A002,1
15486,S007C002P008R001A003,2
15487,S007C002P008R001A004,3
15488,S007C002P008R001A005,4
15489,S007C002P008R001A006,5
15490,S007C002P008R001A007,6
15491,S007C002P008R001A008,7
15492,S007C002P008R001A009,8
15493,S007C002P008R001A010,9
15494,S007C002P008R001A011,10
15495,S007C002P008R001A012,11
15496,S007C002P008R001A013,12
15497,S007C002P008R001A014,13
15498,S007C002P008R001A015,14
15499,S007C002P008R001A016,15
15500,S007C002P008R001A017,16
15501,S007C002P008R001A018,17
15502,S007C002P008R001A019,18
15503,S007C002P008R001A020,19
15504,S007C002P008R001A021,20
15505,S007C002P008R001A022,21
15506,S007C002P008R001A023,22
15507,S007C002P008R001A024,23
15508,S007C002P008R001A025,24
15509,S007C002P008R001A026,25
15510,S007C002P008R001A027,26
15511,S007C002P008R001A028,27
15512,S007C002P008R001A029,28
15513,S007C002P008R001A030,29
15514,S007C002P008R001A031,30
15515,S007C002P008R001A032,31
15516,S007C002P008R001A033,32
15517,S007C002P008R001A034,33
15518,S007C002P008R001A035,34
15519,S007C002P008R001A036,35
15520,S007C002P008R001A037,36
15521,S007C002P008R001A038,37
15522,S007C002P008R001A039,38
15523,S007C002P008R001A040,39
15524,S007C002P008R001A041,40
15525,S007C002P008R001A042,41
15526,S007C002P008R001A043,42
15527,S007C002P008R001A044,43
15528,S007C002P008R001A045,44
15529,S007C002P008R001A046,45
15530,S007C002P008R001A047,46
15531,S007C002P008R001A048,47
15532,S007C002P008R001A049,48
15533,S007C002P008R002A001,0
15534,S007C002P008R002A002,1
15535,S007C002P008R002A003,2
15536,S007C002P008R002A004,3
15537,S007C002P008R002A005,4
15538,S007C002P008R002A006,5
15539,S007C002P008R002A007,6
15540,S007C002P008R002A008,7
15541,S007C002P008R002A009,8
15542,S007C002P008R002A010,9
15543,S007C002P008R002A011,10
15544,S007C002P008R002A012,11
15545,S007C002P008R002A013,12
15546,S007C002P008R002A014,13
15547,S007C002P008R002A015,14
15548,S007C002P008R002A016,15
15549,S007C002P008R002A017,16
15550,S007C002P008R002A018,17
15551,S007C002P008R002A019,18
15552,S007C002P008R002A020,19
15553,S007C002P008R002A021,20
15554,S007C002P008R002A022,21
15555,S007C002P008R002A023,22
15556,S007C002P008R002A024,23
15557,S007C002P008R002A025,24
15558,S007C002P008R002A026,25
15559,S007C002P008R002A027,26
15560,S007C002P008R002A028,27
15561,S007C002P008R002A029,28
15562,S007C002P008R002A030,29
15563,S007C002P008R002A031,30
15564,S007C002P008R002A032,31
15565,S007C002P008R002A033,32
15566,S007C002P008R002A034,33
15567,S007C002P008R002A035,34
15568,S007C002P008R002A036,35
15569,S007C002P008R002A037,36
15570,S007C002P008R002A038,37
15571,S007C002P008R002A039,38
15572,S007C002P008R002A040,39
15573,S007C002P008R002A041,40
15574,S007C002P008R002A042,41
15575,S007C002P008R002A043,42
15576,S007C002P008R002A044,43
15577,S007C002P008R002A045,44
15578,S007C002P008R002A046,45
15579,S007C002P008R002A047,46
15580,S007C002P008R002A048,47
15581,S007C002P008R002A049,48
15582,S007C002P015R001A001,0
15583,S007C002P015R001A002,1
15584,S007C002P015R001A003,2
15585,S007C002P015R001A004,3
15586,S007C002P015R001A005,4
15587,S007C002P015R001A006,5
15588,S007C002P015R001A007,6
15589,S007C002P015R001A008,7
15590,S007C002P015R001A009,8
15591,S007C002P015R001A010,9
15592,S007C002P015R001A011,10
15593,S007C002P015R001A012,11
15594,S007C002P015R001A013,12
15595,S007C002P015R001A014,13
15596,S007C002P015R001A015,14
15597,S007C002P015R001A016,15
15598,S007C002P015R001A017,16
15599,S007C002P015R001A018,17
15600,S007C002P015R001A019,18
15601,S007C002P015R001A020,19
15602,S007C002P015R001A021,20
15603,S007C002P015R001A022,21
15604,S007C002P015R001A023,22
15605,S007C002P015R001A024,23
15606,S007C002P015R001A025,24
15607,S007C002P015R001A026,25
15608,S007C002P015R001A027,26
15609,S007C002P015R001A028,27
15610,S007C002P015R001A029,28
15611,S007C002P015R001A030,29
15612,S007C002P015R001A031,30
15613,S007C002P015R001A032,31
15614,S007C002P015R001A033,32
15615,S007C002P015R001A034,33
15616,S007C002P015R001A035,34
15617,S007C002P015R001A036,35
15618,S007C002P015R001A037,36
15619,S007C002P015R001A038,37
15620,S007C002P015R001A039,38
15621,S007C002P015R001A040,39
15622,S007C002P015R001A041,40
15623,S007C002P015R001A042,41
15624,S007C002P015R001A043,42
15625,S007C002P015R001A044,43
15626,S007C002P015R001A045,44
15627,S007C002P015R001A046,45
15628,S007C002P015R001A047,46
15629,S007C002P015R001A048,47
15630,S007C002P015R001A049,48
15631,S007C002P015R002A001,0
15632,S007C002P015R002A002,1
15633,S007C002P015R002A003,2
15634,S007C002P015R002A004,3
15635,S007C002P015R002A005,4
15636,S007C002P015R002A006,5
15637,S007C002P015R002A007,6
15638,S007C002P015R002A008,7
15639,S007C002P015R002A009,8
15640,S007C002P015R002A010,9
15641,S007C002P015R002A011,10
15642,S007C002P015R002A012,11
15643,S007C002P015R002A013,12
15644,S007C002P015R002A014,13
15645,S007C002P015R002A015,14
15646,S007C002P015R002A016,15
15647,S007C002P015R002A017,16
15648,S007C002P015R002A018,17
15649,S007C002P015R002A019,18
15650,S007C002P015R002A020,19
15651,S007C002P015R002A021,20
15652,S007C002P015R002A022,21
15653,S007C002P015R002A023,22
15654,S007C002P015R002A024,23
15655,S007C002P015R002A025,24
15656,S007C002P015R002A026,25
15657,S007C002P015R002A027,26
15658,S007C002P015R002A028,27
15659,S007C002P015R002A029,28
15660,S007C002P015R002A030,29
15661,S007C002P015R002A031,30
15662,S007C002P015R002A032,31
15663,S007C002P015R002A033,32
15664,S007C002P015R002A034,33
15665,S007C002P015R002A035,34
15666,S007C002P015R002A036,35
15667,S007C002P015R002A037,36
15668,S007C002P015R002A038,37
15669,S007C002P015R002A039,38
15670,S007C002P015R002A040,39
15671,S007C002P015R002A041,40
15672,S007C002P015R002A042,41
15673,S007C002P015R002A043,42
15674,S007C002P015R002A044,43
15675,S007C002P015R002A045,44
15676,S007C002P015R002A046,45
15677,S007C002P015R002A047,46
15678,S007C002P015R002A048,47
15679,S007C002P015R002A049,48
15680,S007C002P016R001A001,0
15681,S007C002P016R001A002,1
15682,S007C002P016R001A003,2
15683,S007C002P016R001A004,3
15684,S007C002P016R001A005,4
15685,S007C002P016R001A006,5
15686,S007C002P016R001A007,6
15687,S007C002P016R001A008,7
15688,S007C002P016R001A009,8
15689,S007C002P016R001A010,9
15690,S007C002P016R001A011,10
15691,S007C002P016R001A012,11
15692,S007C002P016R001A013,12
15693,S007C002P016R001A014,13
15694,S007C002P016R001A015,14
15695,S007C002P016R001A016,15
15696,S007C002P016R001A017,16
15697,S007C002P016R001A018,17
15698,S007C002P016R001A019,18
15699,S007C002P016R001A020,19
15700,S007C002P016R001A021,20
15701,S007C002P016R001A022,21
15702,S007C002P016R001A023,22
15703,S007C002P016R001A024,23
15704,S007C002P016R001A025,24
15705,S007C002P016R001A026,25
15706,S007C002P016R001A027,26
15707,S007C002P016R001A028,27
15708,S007C002P016R001A029,28
15709,S007C002P016R001A030,29
15710,S007C002P016R001A031,30
15711,S007C002P016R001A032,31
15712,S007C002P016R001A033,32
15713,S007C002P016R001A034,33
15714,S007C002P016R001A035,34
15715,S007C002P016R001A036,35
15716,S007C002P016R001A037,36
15717,S007C002P016R001A038,37
15718,S007C002P016R001A039,38
15719,S007C002P016R001A040,39
15720,S007C002P016R001A041,40
15721,S007C002P016R001A042,41
15722,S007C002P016R001A043,42
15723,S007C002P016R001A044,43
15724,S007C002P016R001A045,44
15725,S007C002P016R001A046,45
15726,S007C002P016R001A047,46
15727,S007C002P016R001A048,47
15728,S007C002P016R001A049,48
15729,S007C002P016R002A001,0
15730,S007C002P016R002A002,1
15731,S007C002P016R002A003,2
15732,S007C002P016R002A004,3
15733,S007C002P016R002A005,4
15734,S007C002P016R002A006,5
15735,S007C002P016R002A007,6
15736,S007C002P016R002A008,7
15737,S007C002P016R002A009,8
15738,S007C002P016R002A010,9
15739,S007C002P016R002A011,10
15740,S007C002P016R002A012,11
15741,S007C002P016R002A013,12
15742,S007C002P016R002A014,13
15743,S007C002P016R002A015,14
15744,S007C002P016R002A016,15
15745,S007C002P016R002A017,16
15746,S007C002P016R002A018,17
15747,S007C002P016R002A019,18
15748,S007C002P016R002A020,19
15749,S007C002P016R002A021,20
15750,S007C002P016R002A022,21
15751,S007C002P016R002A023,22
15752,S007C002P016R002A024,23
15753,S007C002P016R002A025,24
15754,S007C002P016R002A026,25
15755,S007C002P016R002A027,26
15756,S007C002P016R002A028,27
15757,S007C002P016R002A029,28
15758,S007C002P016R002A030,29
15759,S007C002P016R002A031,30
15760,S007C002P016R002A032,31
15761,S007C002P016R002A033,32
15762,S007C002P016R002A034,33
15763,S007C002P016R002A035,34
15764,S007C002P016R002A036,35
15765,S007C002P016R002A037,36
15766,S007C002P016R002A038,37
15767,S007C002P016R002A039,38
15768,S007C002P016R002A040,39
15769,S007C002P016R002A041,40
15770,S007C002P016R002A042,41
15771,S007C002P016R002A043,42
15772,S007C002P016R002A044,43
15773,S007C002P016R002A045,44
15774,S007C002P016R002A046,45
15775,S007C002P016R002A047,46
15776,S007C002P016R002A048,47
15777,S007C002P016R002A049,48
15778,S007C002P017R001A001,0
15779,S007C002P017R001A002,1
15780,S007C002P017R001A003,2
15781,S007C002P017R001A004,3
15782,S007C002P017R001A005,4
15783,S007C002P017R001A006,5
15784,S007C002P017R001A007,6
15785,S007C002P017R001A008,7
15786,S007C002P017R001A009,8
15787,S007C002P017R001A010,9
15788,S007C002P017R001A011,10
15789,S007C002P017R001A012,11
15790,S007C002P017R001A013,12
15791,S007C002P017R001A014,13
15792,S007C002P017R001A015,14
15793,S007C002P017R001A016,15
15794,S007C002P017R001A017,16
15795,S007C002P017R001A018,17
15796,S007C002P017R001A019,18
15797,S007C002P017R001A020,19
15798,S007C002P017R001A021,20
15799,S007C002P017R001A022,21
15800,S007C002P017R001A023,22
15801,S007C002P017R001A024,23
15802,S007C002P017R001A025,24
15803,S007C002P017R001A026,25
15804,S007C002P017R001A027,26
15805,S007C002P017R001A028,27
15806,S007C002P017R001A029,28
15807,S007C002P017R001A030,29
15808,S007C002P017R001A031,30
15809,S007C002P017R001A032,31
15810,S007C002P017R001A033,32
15811,S007C002P017R001A034,33
15812,S007C002P017R001A035,34
15813,S007C002P017R001A036,35
15814,S007C002P017R001A037,36
15815,S007C002P017R001A038,37
15816,S007C002P017R001A039,38
15817,S007C002P017R001A040,39
15818,S007C002P017R001A041,40
15819,S007C002P017R001A042,41
15820,S007C002P017R001A043,42
15821,S007C002P017R001A044,43
15822,S007C002P017R001A045,44
15823,S007C002P017R001A046,45
15824,S007C002P017R001A047,46
15825,S007C002P017R001A048,47
15826,S007C002P017R001A049,48
15827,S007C002P017R002A001,0
15828,S007C002P017R002A002,1
15829,S007C002P017R002A003,2
15830,S007C002P017R002A004,3
15831,S007C002P017R002A005,4
15832,S007C002P017R002A006,5
15833,S007C002P017R002A007,6
15834,S007C002P017R002A008,7
15835,S007C002P017R002A009,8
15836,S007C002P017R002A010,9
15837,S007C002P017R002A011,10
15838,S007C002P017R002A012,11
15839,S007C002P017R002A013,12
15840,S007C002P017R002A014,13
15841,S007C002P017R002A015,14
15842,S007C002P017R002A016,15
15843,S007C002P017R002A017,16
15844,S007C002P017R002A018,17
15845,S007C002P017R002A019,18
15846,S007C002P017R002A020,19
15847,S007C002P017R002A021,20
15848,S007C002P017R002A022,21
15849,S007C002P017R002A023,22
15850,S007C002P017R002A024,23
15851,S007C002P017R002A025,24
15852,S007C002P017R002A026,25
15853,S007C002P017R002A027,26
15854,S007C002P017R002A028,27
15855,S007C002P017R002A029,28
15856,S007C002P017R002A030,29
15857,S007C002P017R002A031,30
15858,S007C002P017R002A032,31
15859,S007C002P017R002A033,32
15860,S007C002P017R002A034,33
15861,S007C002P017R002A035,34
15862,S007C002P017R002A036,35
15863,S007C002P017R002A037,36
15864,S007C002P017R002A038,37
15865,S007C002P017R002A039,38
15866,S007C002P017R002A040,39
15867,S007C002P017R002A041,40
15868,S007C002P017R002A042,41
15869,S007C002P017R002A043,42
15870,S007C002P017R002A044,43
15871,S007C002P017R002A045,44
15872,S007C002P017R002A046,45
15873,S007C002P017R002A047,46
15874,S007C002P017R002A048,47
15875,S007C002P017R002A049,48
15876,S007C002P018R001A001,0
15877,S007C002P018R001A002,1
15878,S007C002P018R001A003,2
15879,S007C002P018R001A004,3
15880,S007C002P018R001A005,4
15881,S007C002P018R001A006,5
15882,S007C002P018R001A007,6
15883,S007C002P018R001A008,7
15884,S007C002P018R001A009,8
15885,S007C002P018R001A010,9
15886,S007C002P018R001A011,10
15887,S007C002P018R001A012,11
15888,S007C002P018R001A013,12
15889,S007C002P018R001A014,13
15890,S007C002P018R001A015,14
15891,S007C002P018R001A016,15
15892,S007C002P018R001A017,16
15893,S007C002P018R001A018,17
15894,S007C002P018R001A019,18
15895,S007C002P018R001A020,19
15896,S007C002P018R001A021,20
15897,S007C002P018R001A022,21
15898,S007C002P018R001A023,22
15899,S007C002P018R001A024,23
15900,S007C002P018R001A025,24
15901,S007C002P018R001A026,25
15902,S007C002P018R001A027,26
15903,S007C002P018R001A028,27
15904,S007C002P018R001A029,28
15905,S007C002P018R001A030,29
15906,S007C002P018R001A031,30
15907,S007C002P018R001A032,31
15908,S007C002P018R001A033,32
15909,S007C002P018R001A034,33
15910,S007C002P018R001A035,34
15911,S007C002P018R001A036,35
15912,S007C002P018R001A037,36
15913,S007C002P018R001A038,37
15914,S007C002P018R001A039,38
15915,S007C002P018R001A040,39
15916,S007C002P018R001A041,40
15917,S007C002P018R001A042,41
15918,S007C002P018R001A043,42
15919,S007C002P018R001A044,43
15920,S007C002P018R001A045,44
15921,S007C002P018R001A046,45
15922,S007C002P018R001A047,46
15923,S007C002P018R001A048,47
15924,S007C002P018R001A049,48
15925,S007C002P018R002A001,0
15926,S007C002P018R002A002,1
15927,S007C002P018R002A003,2
15928,S007C002P018R002A004,3
15929,S007C002P018R002A005,4
15930,S007C002P018R002A006,5
15931,S007C002P018R002A007,6
15932,S007C002P018R002A008,7
15933,S007C002P018R002A009,8
15934,S007C002P018R002A010,9
15935,S007C002P018R002A011,10
15936,S007C002P018R002A012,11
15937,S007C002P018R002A013,12
15938,S007C002P018R002A014,13
15939,S007C002P018R002A015,14
15940,S007C002P018R002A016,15
15941,S007C002P018R002A017,16
15942,S007C002P018R002A018,17
15943,S007C002P018R002A019,18
15944,S007C002P018R002A020,19
15945,S007C002P018R002A021,20
15946,S007C002P018R002A022,21
15947,S007C002P018R002A023,22
15948,S007C002P018R002A024,23
15949,S007C002P018R002A025,24
15950,S007C002P018R002A026,25
15951,S007C002P018R002A027,26
15952,S007C002P018R002A028,27
15953,S007C002P018R002A029,28
15954,S007C002P018R002A030,29
15955,S007C002P018R002A031,30
15956,S007C002P018R002A032,31
15957,S007C002P018R002A033,32
15958,S007C002P018R002A034,33
15959,S007C002P018R002A035,34
15960,S007C002P018R002A036,35
15961,S007C002P018R002A037,36
15962,S007C002P018R002A038,37
15963,S007C002P018R002A039,38
15964,S007C002P018R002A040,39
15965,S007C002P018R002A041,40
15966,S007C002P018R002A042,41
15967,S007C002P018R002A043,42
15968,S007C002P018R002A044,43
15969,S007C002P018R002A045,44
15970,S007C002P018R002A046,45
15971,S007C002P018R002A047,46
15972,S007C002P018R002A048,47
15973,S007C002P018R002A049,48
15974,S007C002P019R001A001,0
15975,S007C002P019R001A002,1
15976,S007C002P019R001A003,2
15977,S007C002P019R001A004,3
15978,S007C002P019R001A005,4
15979,S007C002P019R001A006,5
15980,S007C002P019R001A007,6
15981,S007C002P019R001A008,7
15982,S007C002P019R001A009,8
15983,S007C002P019R001A010,9
15984,S007C002P019R001A011,10
15985,S007C002P019R001A012,11
15986,S007C002P019R001A013,12
15987,S007C002P019R001A014,13
15988,S007C002P019R001A015,14
15989,S007C002P019R001A016,15
15990,S007C002P019R001A017,16
15991,S007C002P019R001A018,17
15992,S007C002P019R001A019,18
15993,S007C002P019R001A020,19
15994,S007C002P019R001A021,20
15995,S007C002P019R001A022,21
15996,S007C002P019R001A023,22
15997,S007C002P019R001A024,23
15998,S007C002P019R001A025,24
15999,S007C002P019R001A026,25
16000,S007C002P019R001A027,26
16001,S007C002P019R001A028,27
16002,S007C002P019R001A029,28
16003,S007C002P019R001A030,29
16004,S007C002P019R001A031,30
16005,S007C002P019R001A032,31
16006,S007C002P019R001A033,32
16007,S007C002P019R001A034,33
16008,S007C002P019R001A035,34
16009,S007C002P019R001A036,35
16010,S007C002P019R001A037,36
16011,S007C002P019R001A038,37
16012,S007C002P019R001A039,38
16013,S007C002P019R001A040,39
16014,S007C002P019R001A041,40
16015,S007C002P019R001A042,41
16016,S007C002P019R001A043,42
16017,S007C002P019R001A044,43
16018,S007C002P019R001A045,44
16019,S007C002P019R001A046,45
16020,S007C002P019R001A047,46
16021,S007C002P019R001A048,47
16022,S007C002P019R001A049,48
16023,S007C002P019R002A001,0
16024,S007C002P019R002A002,1
16025,S007C002P019R002A003,2
16026,S007C002P019R002A004,3
16027,S007C002P019R002A005,4
16028,S007C002P019R002A006,5
16029,S007C002P019R002A007,6
16030,S007C002P019R002A008,7
16031,S007C002P019R002A009,8
16032,S007C002P019R002A010,9
16033,S007C002P019R002A011,10
16034,S007C002P019R002A012,11
16035,S007C002P019R002A013,12
16036,S007C002P019R002A014,13
16037,S007C002P019R002A015,14
16038,S007C002P019R002A016,15
16039,S007C002P019R002A017,16
16040,S007C002P019R002A018,17
16041,S007C002P019R002A019,18
16042,S007C002P019R002A020,19
16043,S007C002P019R002A021,20
16044,S007C002P019R002A022,21
16045,S007C002P019R002A023,22
16046,S007C002P019R002A024,23
16047,S007C002P019R002A025,24
16048,S007C002P019R002A026,25
16049,S007C002P019R002A027,26
16050,S007C002P019R002A028,27
16051,S007C002P019R002A029,28
16052,S007C002P019R002A030,29
16053,S007C002P019R002A031,30
16054,S007C002P019R002A032,31
16055,S007C002P019R002A033,32
16056,S007C002P019R002A034,33
16057,S007C002P019R002A035,34
16058,S007C002P019R002A036,35
16059,S007C002P019R002A037,36
16060,S007C002P019R002A038,37
16061,S007C002P019R002A039,38
16062,S007C002P019R002A040,39
16063,S007C002P019R002A041,40
16064,S007C002P019R002A042,41
16065,S007C002P019R002A043,42
16066,S007C002P019R002A044,43
16067,S007C002P019R002A045,44
16068,S007C002P019R002A046,45
